word,pos,wl,freq_per_million
oswald,np0,6,3.209251345
othello,np0,7,1.638055374
other,nn1,5,11.67810906
others,nn2,6,300.2655789
otley,np0,5,2.67437612
ottawa,np0,6,1.660341841
otter,nn0,5,1.950065921
otters,nn2,6,1.660341841
ounce,nn1,5,3.409829554
ounces,nn2,6,1.693771543
outbound,nn1,8,1.014034279
outbreak,nn1,8,10.4412101
outbreaks,nn2,9,2.406938508
outbuildings,nn2,12,1.147753085
outburst,nn1,8,3.833272439
outbursts,nn2,9,1.716058011
outcome,nn1,7,39.14618046
outcomes,nn2,8,10.10691309
outcrop,nn1,7,1.214612488
outcry,nn1,6,1.760630946
outdoors,nn1,8,1.805203881
outfit,nn1,6,7.621971943
outfits,nn2,7,2.172930598
outflow,nn1,7,1.927779453
outgoings,nn2,9,1.04746398
outing,nn1,6,3.888988608
outing,nn1-vvg,6,1.459763632
outings,nn2,7,2.73009229
outlay,nn1,6,2.574087016
outlet,nn1,6,6.295927117
outlets,nn2,7,8.769725028
outline,nn1,7,13.71732085
outline,nn1-vvb,7,1.448620399
outlines,nn2,8,3.432116021
outlines,nn2-vvz,8,1.002891045
outlook,nn1,7,11.0652312
outlook,nn1-vvb,7,1.002891045
outpatient,nn1,10,3.153535175
output,nn1,6,61.14292405
outputs,nn2,7,4.479580002
outrage,nn1,7,5.571616918
outrage,nn1-vvb,7,1.125466617
outset,nn1,6,10.49692627
outside,nn1,7,10.80893682
outsider,nn1,8,6.574507963
outsiders,nn2,9,7.766833983
outskirts,nn2,9,6.518791794
outwith,nn1,7,1.459763632
ovation,nn1,7,1.905492986
ovens,nn2,5,1.938922687
overall,nn1,7,4.167569454
overalls,nn2,8,2.551800548
overcoat,nn1,8,3.264967514
overcrowding,nn1-vvg,12,1.504336568
overdose,nn1,8,2.640946419
overdraft,nn1,9,3.075532538
overflow,nn1,8,2.997529902
overgrowth,nn1,10,1.025177513
overhaul,nn1,8,2.596373484
overhead,nn1,8,2.117214429
overheads,nn2,9,3.911275076
overland,nn1,8,1.04746398
overlap,nn1,7,5.9282004
overlap,nn1-vvb,7,1.77177418
overleaf,nn1,8,1.069750448
overload,nn1,8,1.404047463
overlord,nn1,8,1.002891045
overs,nn2,5,5.850197763
oversee,nn1,7,3.331826917
oversight,nn1,9,1.604625672
overthrow,nn1,9,3.030959603
overtime,nn1,8,5.125887564
overtones,nn2,9,2.206360299
overture,nn1,8,1.092036916
overtures,nn2,9,1.147753085
overview,nn1,8,8.970303237
ovulation,nn1,9,1.002891045
owens,np0,5,1.459763632
owner,nn1,5,54.36783788
owner-occupiers,nn2,15,1.080893682
owners,nn2,6,40.48336852
ownership,nn1,9,32.93939922
oxfam,np0,5,2.897240797
oxford,np0,6,84.66629068
oxfordshire,np0,11,13.962472
oxidation,nn1,9,1.961209155
oxide,nn1,5,3.92241831
oxides,nn2,6,2.44036821
oxygen,nn1,6,18.62034374
oyster,nn1,6,2.039211792
oysters,nn2,7,1.515479802
ozone,nn1,5,13.44988324
p&amp;p,nn1,7,2.184073832
p&eacute;rez,np0,12,2.284362936
p&eacute;tain,np0,13,1.381760996
pablo,np0,5,1.036320747
paces,nn2,5,2.808094926
paces,nn2-vvz,5,1.548909503
pacific,np0,7,26.28688862
pacifism,nn1,8,1.002891045
pacifist,nn1,8,1.983495623
pacifists,nn2,9,1.036320747
package,nn1,7,53.52095211
package,nn1-vvb,7,7.711117814
packages,nn2,8,12.34670309
packages,nn2-vvz,8,3.209251345
packaging,nn1,9,1.86092005
packaging,nn1-vvg,9,2.886097563
packard,np0,7,1.036320747
packet,nn1,6,10.10691309
packets,nn2,7,5.215033435
packing,nn1,7,2.395795275
packing,nn1-vvg,7,4.189855922
packs,nn2,5,4.256715325
packs,nn2-vvz,5,2.15064413
paddington,np0,10,3.354113384
paddle,nn1,6,1.593482438
paddock,nn1,7,1.972352389
paddy,np0,5,7.532826073
padlock,nn1,7,1.203469254
pageant,nn1,7,1.125466617
pagemaker,nn1-np0,9,1.125466617
pages,nn2,5,43.98234395
pages,np0,5,1.314901593
paige,nn1-np0,5,2.206360299
paige,np0,5,2.284362936
paine,np0,5,1.080893682
pains,nn2,5,11.52210379
paint,nn1,5,19.86838593
paint,nn1-vvb,5,4.06728035
painter,nn1,7,10.75322065
painter,nn1-vvb,7,1.582339205
painters,nn2,8,5.716478957
painters,nn2-vvz,8,1.972352389
painting,nn1,8,33.28483947
painting,nn1-vvg,8,10.74207742
paintings,nn2,9,36.360372
paints,nn2,6,2.841524628
paints,nn2-vvz,6,1.370617762
paintwork,nn1,9,1.292615125
pairs,nn2,5,22.07474623
paisley,nn1-np0,7,1.392904229
paisley,np0,7,5.917057166
pakistan,np0,8,19.42265657
pakistanis,nn2,10,1.303758359
palace,nn1,6,23.66822867
palace,nn1-np0,6,7.120526421
palace,np0,6,23.70165837
palaces,nn2,7,3.10896224
palate,nn1,6,1.582339205
palatine,np0,8,1.158896319
palazzo,nn1,7,2.161787364
palazzo,nn1-np0,7,1.259185423
palermo,np0,7,1.036320747
palestine,np0,9,9.627754034
palestinians,nn2,12,7.577399008
palette,nn1,7,3.231537812
palladium,nn1,9,1.058607214
pallor,nn1,6,1.236898956
palma,np0,5,1.014034279
palmer,nn1-np0,6,4.579869106
palmer,np0,6,3.966991245
palmerston,np0,10,1.526623035
palms,nn2,5,5.181603733
palms,nn2-vvz,5,1.493193334
palsy,nn1,5,1.214612488
pamela,nn1-np0,6,5.059028161
pamela,np0,6,4.178712688
pamphlet,nn1,8,4.345861196
pamphlets,nn2,9,3.532405126
panacea,nn1,7,1.058607214
panache,nn1,7,1.259185423
panama,np0,6,7.098239953
pancras,np0,7,1.615768906
pancreas,nn1,8,2.00578209
pancreatitis,nn1,12,3.666123932
pandora,np0,7,1.114323384
panel,nn1,5,36.51637728
panelling,nn1,9,2.228646767
panels,nn2,6,12.46927866
panes,nn2,5,1.883206518
panic,nn1,5,18.19690085
panorama,nn1,8,1.4820501
panther,nn1,7,1.348331294
pantomime,nn1,9,3.097819006
pantry,nn1,6,1.4820501
pants,nn2,5,4.312431494
pants,nn2-vvz,5,1.24804219
paolo,np0,5,1.147753085
papacy,nn1,6,2.941813732
paper,nn1,5,165.9896112
paperback,nn1,9,4.524152937
paperbacks,nn2,10,1.236898956
papers,nn2,6,64.84247769
paperwork,nn1,9,4.702444678
papillae,nn2,8,3.844415673
papua,np0,5,2.094927961
para.,nn1,5,2.58523025
parable,nn1,7,2.462654678
parables,nn2,8,1.270328657
paracetamol,nn1,11,1.158896319
parachute,nn1,9,4.134139753
parade,nn1,6,8.591433287
parade,np0,6,1.459763632
parades,nn2,7,1.170039553
paradigm,nn1,8,5.83905453
paradigms,nn2,9,1.470906866
paradise,nn1,8,6.240210948
paradise,nn1-np0,8,2.752378757
paradise,np0,8,1.058607214
paradox,nn1,7,6.284783883
paradoxes,nn2,9,1.136609851
paraffin,nn1,8,2.429224976
paragraph,nn1,9,22.59847822
paragraphs,nn2,10,8.034271595
paraguay,np0,8,1.281471891
parallel,nn1,8,6.229067714
parallelism,nn1,11,1.62691214
parallels,nn2,9,3.677267166
paralysis,nn1,9,2.128357663
parameter,nn1,9,6.284783883
parameters,nn2,10,11.8898305
paramilitaries,nn2,14,1.281471891
paranoia,nn1,8,2.250933235
parapet,nn1,7,2.607516717
paraphernalia,nn0,13,1.515479802
paraphrase,nn1,10,1.158896319
paras,nn2,5,1.014034279
parasite,nn1,8,3.365256618
parasites,nn2,9,4.680158211
parcel,nn1,6,6.240210948
parcels,nn2,7,3.476688957
parchment,nn1,9,2.663232887
pardon,nn1,6,4.825020251
parent,nn1,6,38.44415673
parentage,nn1,9,1.069750448
parenthood,nn1,10,2.429224976
parents,nn2,7,169.1320031
pargeter,np0,8,1.314901593
paris,np0,5,66.89283271
parish,nn1,6,35.70292121
parish,nn1-np0,6,3.643837464
parishes,nn2,8,6.518791794
parishioners,nn2,12,2.607516717
parity,nn1,6,4.279001793
parker,np0,6,12.49156513
parkes,np0,6,1.158896319
parkin,nn1-np0,6,1.448620399
parking,nn1,7,6.128778609
parking,nn1-vvg,7,7.510539605
parkinson,np0,9,4.457293534
parkland,nn1,8,1.872063284
parks,nn2,5,7.878266321
parks,nn2-vvz,5,3.643837464
parks,np0,5,3.287253981
parliament,nn1,10,102.7851889
parliament,np0,10,1.448620399
parliamentarians,nn2,16,1.582339205
parliaments,nn2,11,4.524152937
parlour,nn1,7,4.379290897
parma,np0,5,1.638055374
parody,nn1,6,2.718949056
parole,nn1,6,1.270328657
parquet,nn1,7,1.303758359
parrot,nn1,6,3.342970151
parrots,nn2,7,1.136609851
parry,nn1-np0,5,1.515479802
parry,np0,5,2.262076469
parsley,nn1,7,3.799842738
parson,nn1,6,1.961209155
parsons,np0,7,5.281892838
part-timers,nn2,11,1.158896319
parti,np0,5,1.671485075
participant,nn1,11,6.975664381
participants,nn2,12,24.10281479
participate,nn1-vvb,11,1.170039553
participation,nn1,13,29.17298618
particle,nn1,8,7.343391097
particles,nn2,9,17.88489031
particulars,nn2,11,6.474218858
partido,np0,7,1.158896319
parties,nn2,7,137.3960732
parting,nn1,7,1.994638856
parting,nn1-vvg,7,1.749487712
partisans,nn2,9,1.727201244
partition,nn1,9,4.145282987
partitions,nn2,10,1.114323384
partner,nn1,7,51.44831062
partner,nn1-vvb,7,1.693771543
partners,nn2,8,38.26586499
partners,nn2-vvz,8,3.498975424
partnership,nn1,11,33.56342031
partnership,nn1-np0,11,2.67437612
partnerships,nn2,12,6.942234679
parts,nn2,5,122.1967022
party,nn0,5,415.5757626
party,nn1,5,7.020237316
parvis,np0,6,1.036320747
pascal,np0,6,1.77177418
pascoe,nn1-np0,6,2.67437612
pascoe,np0,6,4.791590549
passage,nn1,7,43.02402584
passages,nn2,8,12.52499483
passageway,nn1,10,1.738344478
passenger,nn1,9,20.18039648
passengers,nn2,10,26.24231568
passengers,nn2-vvz,10,1.437477165
passer-by,nn1,9,1.24804219
passers-by,nn2,10,2.317792638
passes,nn2,6,4.245572091
passes,nn2-vvz,6,9.014876173
passing,nn1,7,5.649619554
passing,nn1-vvg,7,3.666123932
passion,nn1,7,23.54565309
passion,nn1-np0,7,1.470906866
passions,nn2,8,3.164678409
passivity,nn1,9,1.816347115
passover,nn1,8,1.203469254
passport,nn1,8,7.109383187
passports,nn2,9,2.384652041
password,nn1,8,4.15642622
pasta,nn1,5,5.761051893
paste,nn1,5,3.019816369
paste,nn1-vvb,5,1.158896319
pastels,nn2,7,2.061498259
pastiche,nn1,8,1.080893682
pastime,nn1,7,2.418081742
pastor,nn1,6,1.883206518
pastry,nn1,6,4.903022887
pasture,nn1,7,5.02559846
pasture,nn1-vvb,7,1.125466617
pastures,nn2,8,3.075532538
patch,nn1,5,13.92904229
patch,nn1-vvb,5,1.147753085
patches,nn2,7,7.69997458
patches,nn2-vvz,7,1.749487712
patchwork,nn1,9,2.273219702
patel,np0,5,2.718949056
patent,nn1,6,6.574507963
patents,nn2,7,4.279001793
paternalism,nn1,11,1.181182787
paterson,np0,8,2.373508807
pathogenesis,nn1,12,2.451511444
pathogens,nn2,9,1.203469254
pathologist,nn1,11,2.696662588
pathology,nn1,9,3.331826917
pathos,nn1,6,1.359474528
paths,nn2,5,14.76478483
pathway,nn1,7,4.891879654
pathways,nn2,8,3.565834827
patience,nn1,8,11.83411433
patient,nn1,7,47.18045206
patients,nn2,8,188.9112432
patio,nn1,5,4.022707414
patriarch,nn1,9,1.404047463
patriarchy,nn1,10,1.147753085
patricia,np0,8,4.747017614
patrician,nn1,9,1.392904229
patrick,np0,7,31.71364349
patrimony,nn1,9,1.014034279
patriot,nn1,7,1.281471891
patriotism,nn1,10,2.941813732
patriots,nn2,8,1.069750448
patrol,nn1,6,7.287674928
patrol,nn1-vvb,6,1.515479802
patrols,nn2,7,2.117214429
patron,nn1,6,8.023128361
patronage,nn1,9,8.22370657
patrons,nn2,7,4.524152937
patsy,nn1-np0,5,2.629803185
patsy,np0,5,1.716058011
patten,np0,6,9.070592342
patter,nn1,6,1.214612488
pattern,nn1,7,97.26928815
patterning,nn1,10,1.136609851
patterns,nn2,8,62.94812793
patterson,np0,9,3.420972787
paucity,nn1,7,1.370617762
paula,nn1-np0,5,1.615768906
paula,np0,5,8.747438561
pauline,np0,7,6.21792448
paulo,np0,5,1.938922687
pauper,nn1,6,1.147753085
paupers,nn2,7,1.203469254
pause,nn1,5,13.07101329
pause,nn1-vvb,5,3.39868632
pauses,nn2,6,1.593482438
pavel,np0,5,1.19232602
pavement,nn1,8,13.95132876
pavements,nn2,9,5.003311992
pavilion,nn1,8,3.153535175
pavilion,nn1-np0,8,1.225755722
pavilion,np0,8,1.236898956
paving,nn1,6,3.25382428
pavlov,np0,6,1.392904229
pay-off,nn1,7,1.181182787
payer,nn1,5,1.058607214
payers,nn2,6,2.685519354
paying,nn1-vvg,6,1.838633583
payment,nn1,7,55.91674738
payment,nn1-np0,7,1.604625672
payments,nn2,8,48.39506455
payne,np0,5,3.39868632
payout,nn1,6,1.370617762
payroll,nn1,7,3.120105474
peace,nn1,5,94.99606844
peacetime,nn1,9,2.496084379
peach,nn1,5,2.15064413
peach,nn1-np0,5,2.596373484
peach,np0,5,1.069750448
peacock,nn1,7,1.470906866
peacock,nn1-np0,7,1.170039553
peacock,np0,7,2.897240797
peake,np0,5,1.080893682
peaks,nn2,5,8.51343065
peaks,nn2-vvz,5,1.961209155
peanut,nn1,6,1.058607214
peanuts,nn2,7,2.039211792
pearce,np0,6,6.474218858
pearl,nn1,5,3.075532538
pearl,nn1-np0,5,1.058607214
pearl,np0,5,3.565834827
pearls,nn2,6,3.721840101
pears,nn2,5,4.535296171
pearson,nn1-np0,7,1.10318015
pearson,np0,7,4.613298808
peasant,nn1,7,15.38880593
peasantry,nn1,9,5.437898112
peasants,nn2,8,14.86507394
pebble,nn1,6,1.537766269
pebbles,nn2,7,2.997529902
peckham,np0,7,1.582339205
pecking,nn1,7,1.10318015
peculiarities,nn2,13,1.437477165
pedagogy,nn1,8,1.504336568
pedal,nn1,5,2.518370847
pedal,nn1-vvb,5,1.04746398
pedals,nn2,6,1.069750448
pedestal,nn1,8,1.972352389
pedestrian,nn1,10,5.02559846
pedestrians,nn2,11,3.732983335
pedigree,nn1,8,3.588121295
pedro,np0,5,1.537766269
peebles,np0,7,1.181182787
peerage,nn1,7,1.24804219
peers,nn2,5,7.087096719
peers,nn2-vvz,5,1.225755722
pegasus,np0,7,1.537766269
peggy,np0,5,6.21792448
peking,np0,6,4.056137116
pellet,nn1,6,2.406938508
pellets,nn2,7,3.822129205
pelvis,nn1,6,2.106071195
pemberton,np0,9,1.080893682
pembroke,np0,8,2.58523025
pembrokeshire,np0,13,1.470906866
penalties,nn2,9,12.32441662
penalty,nn1,7,27.56836051
penance,nn1,7,1.582339205
pence,nn2,5,5.917057166
pencil,nn1,6,10.65293155
pencils,nn2,7,2.484941145
penda,np0,5,1.025177513
pendant,nn1,7,2.016925324
pendulum,nn1,8,2.228646767
penelope,np0,8,3.164678409
penetration,nn1,11,6.273640649
penge,np0,5,1.392904229
penguin,nn1,7,1.760630946
penguin,nn1-np0,7,1.660341841
penguin,np0,7,1.203469254
penguins,nn2,8,1.292615125
penicillin,nn1,10,2.039211792
peninsula,nn1,9,4.825020251
peninsula,np0,9,1.91663622
penis,nn1,5,5.40446841
pennies,nn2,7,2.139500896
pennine,np0,7,1.036320747
pennines,nn2,8,1.292615125
pennsylvania,np0,12,3.643837464
penny,nn1,5,10.50806951
penny,nn1-np0,5,1.214612488
penny,np0,5,6.173351545
penrose,np0,7,1.33718806
penry,nn1-np0,5,3.309540449
penry,np0,5,1.994638856
pension,nn1,7,38.25472176
pension,nn1-np0,7,2.462654678
pensioner,nn1,9,5.527043982
pensioners,nn2,10,12.88157831
pensions,nn2,8,16.3694105
pensions,np0,8,1.370617762
pentagon,nn1-np0,8,2.418081742
penthouse,nn1,9,1.058607214
pentium,np0,7,2.930670499
pentland,np0,8,1.092036916
penzance,np0,8,1.571195971
people,nn0,6,1142.35976
peoples,nn2,7,15.91253792
pepper,nn1,6,10.09576985
peppers,nn2,7,2.039211792
pepsin,nn1,6,1.10318015
pepsinogen,nn1,10,2.250933235
peptide,nn1,7,3.610407763
peptides,nn2,8,2.908384031
per_cent,nn0,8,417.7709797
per_cent.,nn0,9,2.228646767
perce,np0,5,2.73009229
percent,nn0,7,5.69419249
percentage,nn1,10,26.08631041
percentage,nn1-vvb,10,2.016925324
percentages,nn2,11,2.975243434
perception,nn1,10,22.55390528
perceptions,nn2,11,12.65871364
perch,nn1,5,1.883206518
percussion,nn1,10,1.86092005
percy,np0,5,4.602155574
perdita,np0,7,3.097819006
perennials,nn2,10,1.002891045
perestroika,nn1,11,2.117214429
perez,np0,5,1.058607214
perfection,nn1,10,7.399107267
performance,nn1,11,140.6053245
performances,nn2,12,17.74002827
performer,nn1,9,5.170460499
performers,nn2,10,6.908804978
performing,nn1,10,1.292615125
performing,nn1-vvg,10,4.513009703
perfume,nn1,7,4.791590549
perfusion,nn1,9,1.62691214
peril,nn1,5,2.763521991
perils,nn2,6,1.537766269
perimeter,nn1,9,3.142391941
period,nn1,6,257.8655742
periodical,nn1,10,1.125466617
periodicals,nn2,11,2.830381394
periods,nn2,7,43.30260668
peripherals,nn2,11,1.77177418
periphery,nn1,9,3.320683683
perkin,np0,6,1.415190697
perkins,np0,7,2.518370847
perks,nn2,5,1.571195971
permanence,nn1,10,2.039211792
permeability,nn1,12,2.362365573
permission,nn1,10,32.6385319
permissions,nn2,11,1.649198608
permissiveness,nn1,14,1.092036916
permit,nn1,6,2.518370847
permit,nn1-vvb,6,1.872063284
permits,nn2,7,1.571195971
permits,nn2-vvz,7,2.373508807
permitting,nn1-vvg,10,1.025177513
permutations,nn2,12,1.24804219
perot,np0,5,1.259185423
peroxide,nn1,8,1.526623035
perpetrators,nn2,12,1.225755722
perry,nn1-np0,5,2.061498259
perry,np0,5,3.409829554
persecution,nn1,11,4.30128826
perseverance,nn1,12,1.404047463
persia,np0,6,2.596373484
persian,np0,7,1.537766269
persians,nn2,8,1.872063284
persistence,nn1,11,5.092457863
person,nn1,6,250.1767428
persona,nn1,7,2.841524628
personalities,nn2,13,7.889409555
personality,nn1,11,30.3653122
personnel,nn0,9,3.242681046
personnel,nn2,9,32.38223752
persons,nn2,7,43.16888788
perspective,nn1,11,33.30712593
perspectives,nn2,12,7.833693386
perspiration,nn1,12,1.950065921
persuasion,nn1,10,5.515900748
perth,np0,5,6.139921843
perthshire,np0,10,1.114323384
perversion,nn1,10,1.158896319
pessimism,nn1,9,2.028068558
pesticide,nn1,9,2.429224976
pesticides,nn2,10,4.167569454
pests,nn2,5,3.666123932
petal,nn1,5,1.125466617
petals,nn2,6,4.35700443
peter,np0,5,126.7319984
peterborough,np0,12,5.772195127
peters,np0,6,4.802733783
petersburg,np0,10,5.716478957
petersfield,np0,11,1.604625672
peterson,np0,8,1.704914777
petition,nn1,8,12.44699219
petitioner,nn1,10,1.593482438
petitions,nn2,9,2.852667862
petrol,nn1,6,21.58444394
petroleum,nn1,9,4.279001793
petroleum,nn1-np0,9,2.184073832
peugeot,np0,7,2.083784727
pewter,nn1,6,1.448620399
phantom,nn1,7,2.039211792
pharmaceuticals,nn2,15,1.125466617
pharmacist,nn1,10,1.24804219
pharmacy,nn1,8,1.33718806
phase,nn1,5,50.30055753
phases,nn2,6,10.84236652
pheasant,nn1,8,2.039211792
pheasants,nn2,9,1.170039553
phelps,np0,6,1.147753085
phenomena,nn2,9,14.93193334
phenomenon,nn1,10,24.03595538
phenotype,nn1,9,1.571195971
philadelphia,np0,12,3.766413036
philanthropy,nn1,12,1.170039553
philip,np0,6,42.42229121
philippa,nn1-np0,8,1.225755722
philippa,np0,8,3.888988608
philippe,np0,8,3.086675772
philippines,np0,11,7.867123088
philips,np0,7,5.761051893
phillip,np0,7,2.228646767
phillips,np0,8,12.10155194
phillis,np0,7,1.571195971
philosopher,nn1,11,5.471327813
philosophers,nn2,12,5.649619554
philosophers,nn2-vvz,12,1.348331294
philosophies,nn2,12,2.562943782
philosophy,nn1,10,34.58859782
philosophy,nn1-np0,10,2.607516717
phnom,np0,5,2.172930598
phobia,nn1,6,1.069750448
phoebe,nn1-np0,6,1.114323384
phoebe,np0,6,2.952956966
phoenix,nn1-np0,7,1.738344478
phoenix,np0,7,3.944704778
phone,nn1,5,56.79706286
phone,nn1-vvb,5,3.354113384
phoneme,nn1,7,2.128357663
phonemes,nn2,8,2.418081742
phones,nn2,6,3.465545723
phoney,nn1,6,1.660341841
phonology,nn1,9,1.816347115
phosphatase,nn1,11,1.225755722
phosphate,nn1,9,4.858449952
phosphates,nn2,10,1.281471891
phosphorus,nn1,10,1.838633583
phosphorylation,nn1,15,1.994638856
photo,nn1,5,10.45235334
photo,nn1-np0,5,1.716058011
photocopier,nn1,11,1.203469254
photocopies,nn2,11,1.04746398
photocopy,nn1,9,1.10318015
photograph,nn1,10,23.7128016
photograph,nn1-vvb,10,1.326044826
photographer,nn1,12,11.55553349
photographers,nn2,13,6.463075624
photographs,nn2,11,31.13419534
photographs,nn2-vvz,11,3.443259255
photography,nn1,11,10.83122329
photon,nn1,6,1.4820501
photons,nn2,7,1.225755722
photos,nn2,6,8.301709207
photosynthesis,nn1,14,1.638055374
phrase,nn1,6,29.90843961
phrase,nn1-vvb,6,1.303758359
phrases,nn2,7,10.92036916
phrases,nn2-vvz,7,2.340079105
phyllis,np0,7,2.273219702
physician,nn1,9,5.415611644
physicians,nn2,10,3.532405126
physicist,nn1,9,2.852667862
physicists,nn2,10,3.120105474
physics,nn1,7,19.06607309
physiology,nn1,10,3.331826917
physiotherapist,nn1,15,2.808094926
physiotherapy,nn1,13,1.816347115
physique,nn1,8,1.77177418
piaget,nn1-np0,6,1.069750448
pianist,nn1,7,3.565834827
piano,nn1,5,20.11353707
pianos,nn2,6,1.459763632
piazza,np0,6,1.615768906
picasso,np0,7,9.092878809
piccadilly,np0,10,2.707805822
pick-up,nn1,7,1.62691214
pickering,np0,9,2.952956966
picket,nn1,6,2.016925324
pickets,nn2,7,2.15064413
pickings,nn2,8,1.203469254
pickup,nn1,6,2.830381394
pickups,nn2,7,1.582339205
pickups,nn2-vvz,7,1.181182787
pickwick,np0,8,1.125466617
picnic,nn1,6,6.318213585
picnics,nn2,7,1.125466617
picture,nn1,7,104.935833
picture,nn1-vvb,7,2.507227613
pictures,nn2,8,52.64063664
pictures,nn2-vvz,8,3.465545723
piece,nn1,5,89.72531884
pieces,nn2,6,55.74959888
pierce,np0,6,1.036320747
pierre,np0,6,8.546860352
piers,nn2,5,3.844415673
piers,np0,5,2.451511444
pietro,np0,6,1.147753085
piety,nn1,5,2.629803185
pigeon,nn1,6,3.498975424
pigeons,nn2,7,4.457293534
piggott,np0,7,1.816347115
piggy,nn1,5,1.91663622
pigment,nn1,7,2.406938508
pigments,nn2,8,1.91663622
piles,nn2,5,6.050775972
pilgrim,nn1,7,1.236898956
pilgrimage,nn1,10,4.791590549
pilgrims,nn2,8,2.830381394
pilkington,nn1-np0,10,1.303758359
pilkington,np0,10,1.961209155
pillar,nn1,6,5.11474433
pillars,nn2,7,5.716478957
pillow,nn1,6,6.908804978
pillows,nn2,7,3.721840101
pills,nn2,5,5.683049256
pilot,nn1,5,32.73882101
pilot,nn1-vvb,5,1.704914777
pilots,nn2,6,10.41892364
pilots,nn2-vvz,6,1.437477165
pinch,nn1,5,3.198108111
pineapple,nn1,9,1.86092005
pines,nn2,5,1.504336568
pinks,nn2,5,1.092036916
pinnacle,nn1,8,1.794060647
pints,nn2,5,4.457293534
pioneer,nn1,7,5.11474433
