word,celex_total,celex_wrt,celex_spk,ad_profile,mlbf_tk,wordlength
betoken,0.34,0.36,0,1010100,2.454687041,7
defiles,0.34,0.36,0,1010100,2.761702789,7
hitches,0.34,0.36,0,1010100,3.038341062,7
titular,0.34,0.36,0,1010100,2.489551692,7
fetches,0.5,0.54,0,1010100,3.017953849,7
belches,0.56,0.6,0,1010100,3.00892838,7
batches,1.12,1.2,0,1010100,2.96235281,7
tubular,1.28,1.39,0,1010100,2.264761613,7
hatches,1.51,1.51,1.54,1010100,2.974045741,7
holster,1.62,1.75,0,1010100,2.692190834,7
bitches,1.68,1.81,0,1010100,2.921627704,7
bolster,1.9,1.93,1.54,1010100,2.592380356,7
lobster,2.01,2.17,0,1010100,2.508001237,7
ditches,3.69,3.73,3.08,1010100,3.008776,7
butcher,5.64,6.02,0.77,1010100,2.904105103,7
debates,6.03,6.2,3.85,1010100,2.679391724,7
kitchen,105.59,111.14,34.62,1010100,2.884773179,7
ditched,0.39,0.42,0,1010101,3.075696305,7
filched,0.45,0.48,0,1010101,2.945995925,7
doleful,0.5,0.54,0,1010101,2.393825459,7
halibut,0.78,0.84,0,1010101,2.231130934,7
latched,0.78,0.84,0,1010101,3.019431645,7
botched,1.01,1.02,0.77,1010101,3.001728947,7
deleted,1.01,1.08,0,1010101,2.969546171,7
defiled,1.06,1.14,0,1010101,2.828623094,7
dilated,1.4,1.45,0.77,1010101,2.988948638,7
belched,1.4,1.51,0,1010101,3.075848685,7
baleful,1.51,1.63,0,1010101,2.434931686,7
hatchet,1.56,1.63,0.77,1010101,2.769210058,7
deluded,1.79,1.87,0.77,1010101,2.600258578,7
belated,1.84,1.99,0,1010101,3.137483422,7
hatched,2.01,2.05,1.54,1010101,3.040966046,7
hitched,2.07,2.23,0,1010101,3.105261367,7
dutiful,2.23,2.35,0.77,1010101,2.169944161,7
fateful,3.07,3.31,0,1010101,2.518054396,7
diluted,3.35,3.61,0,1010101,2.811739195,7
hateful,3.74,3.98,0.77,1010101,2.494396487,7
debated,5.03,5.24,2.31,1010101,2.746312029,7
fetched,5.75,6.02,2.31,1010101,3.084874154,7
habitat,8.44,9.1,0,1010101,2.117874596,7
ketchup,1.45,1.57,0,1010102,2.052970672,7
holiday,57.88,54.22,104.62,1010102,2.557188542,7
befalls,0.45,0.48,0,1010110,2.705321065,7
likable,0.56,0.54,0.77,1010110,1.750975599,7
fatally,2.18,2.35,0,1010112,2.83173028,7
totally,67.77,64.4,110.77,1010112,2.84066959,7
halcyon,0.67,0.72,0,1010200,1.719789086,7
fatigue,9.27,10,0,1010200,2.258946217,7
belayed,0.5,0.54,0,1010201,2.669361707,7
deluged,0.61,0.66,0,1010201,2.915371,7
delayed,11.84,12.53,3.08,1010201,2.604763945,7
delight,26.54,28.37,3.08,1010211,2.857649404,7
butlers,0.34,0.24,1.54,1011000,2.676546907,7
buffers,0.34,0.36,0,1011000,2.387798772,7
dollies,0.34,0.36,0,1011000,3.00918425,7
falters,0.34,0.36,0,1011000,2.899370042,7
hatless,0.34,0.36,0,1011000,2.619605427,7
hollers,0.34,0.36,0,1011000,3.049040146,7
talkers,0.34,0.36,0,1011000,2.837534684,7
letdown,0.39,0.42,0,1011000,2.179057013,7
bitters,0.45,0.48,0,1011000,3.014017646,7
fitters,0.45,0.48,0,1011000,3.119847966,7
fillies,0.5,0.54,0,1011000,3.101461891,7
tattoos,0.5,0.54,0,1011000,2.400052682,7
lithium,0.61,0.66,0,1011000,2.528277212,7
tellers,0.78,0.66,2.31,1011000,3.018867922,7
bathers,0.67,0.72,0,1011000,2.929592752,7
hallows,0.73,0.78,0,1011000,2.574161823,7
kiddies,0.84,0.78,1.54,1011000,2.644583971,7
libbers,0.73,0.78,0,1011000,2.667558378,7
batters,0.78,0.84,0,1011000,3.054742752,7
litters,0.78,0.84,0,1011000,3.064954787,7
bullion,0.89,0.9,0.77,1011000,2.809293281,7
dahlias,0.84,0.9,0,1011000,1.847341351,7
fetters,0.84,0.9,0,1011000,3.11034379,7
tatters,1.12,1.2,0,1011000,3.044190022,7
debtors,1.23,1.27,0.77,1011000,2.336151051,7
folders,1.4,1.33,2.31,1011000,2.848972454,7
bullies,1.23,1.33,0,1011000,2.907790631,7
filters,1.34,1.33,1.54,1011000,2.915190615,7
lattice,1.34,1.33,1.54,1011000,2.901869313,7
follies,1.34,1.45,0,1011000,3.091124378,7
tableau,1.4,1.51,0,1011000,2.079114403,7
buddies,1.45,1.57,0,1011000,2.623333114,7
lobbies,1.62,1.63,1.54,1011000,2.548215463,7
betters,1.56,1.69,0,1011000,3.253638616,7
fathoms,1.56,1.69,0,1011000,2.689563766,7
bulbous,1.62,1.75,0,1011000,2.114057737,7
bellows,1.73,1.81,0.77,1011000,2.743493066,7
diffuse,1.79,1.93,0,1011000,2.354541475,7
hollows,1.79,1.93,0,1011000,2.62907254,7
bothers,2.01,2.05,1.54,1011000,2.902048584,7
hobbies,2.46,2.47,2.31,1011000,2.587607433,7
ladders,2.74,2.77,2.31,1011000,2.659859672,7
balloon,3.24,3.31,2.31,1011000,2.640019263,7
bottoms,3.18,3.31,1.54,1011000,2.59137901,7
kittens,3.07,3.31,0,1011000,2.931452004,7
bellies,3.35,3.43,2.31,1011000,3.231314651,7
differs,4.19,3.98,6.92,1011000,2.538428507,7
killers,4.19,4.46,0.77,1011000,2.956435242,7
holders,5.25,5.3,4.62,1011000,2.8747422,7
bedtime,5.31,5.72,0,1011000,2.356824461,7
lettuce,6.42,6.87,0.77,1011000,2.868736727,7
fellows,10.95,10.96,10.77,1011000,2.60019824,7
buttons,10.84,11.27,5.38,1011000,2.773338689,7
fifties,12.35,12.23,13.85,1011000,2.802150482,7
fathers,29.27,30.66,11.54,1011000,2.964943591,7
follows,33.69,35.18,14.62,1011000,2.603302793,7
billion,41.84,44.28,10.77,1011000,2.897134221,7
dollars,53.18,55.66,21.54,1011000,2.821516879,7
fifteen,65.59,64.94,73.85,1011000,2.669146439,7
letters,85.7,84.82,96.92,1011000,3.152500046,7
bollard,0.34,0.3,0.77,1011001,2.669546901,7
dallied,0.34,0.36,0,1011001,3.064486742,7
fattish,0.34,0.36,0,1011001,2.77360392,7
tallish,0.39,0.42,0,1011001,2.700849882,7
boldest,0.5,0.54,0,1011001,2.668987489,7
tallied,0.5,0.54,0,1011001,3.106658052,7
hillock,0.61,0.66,0,1011001,2.329172046,7
fattest,0.67,0.72,0,1011001,2.984149358,7
tabloid,0.89,0.96,0,1011001,1.869865271,7
lobbied,0.95,1.02,0,1011001,2.615135768,7
dullest,1.01,1.08,0,1011001,2.614167132,7
fittest,1.4,1.39,1.54,1011001,3.013903732,7
hellish,1.68,1.57,3.08,1011001,2.773365204,7
deflect,1.51,1.63,0,1011001,2.586668836,7
buttock,1.62,1.69,0.77,1011001,2.262651046,7
tallest,1.62,1.75,0,1011001,2.865939535,7
fallout,1.79,1.93,0,1011001,2.811832774,7
hottest,1.79,1.93,0,1011001,3.021064828,7
haddock,2.23,2.17,3.08,1011001,1.954803884,7
ballast,2.29,2.47,0,1011001,2.707269765,7
leftist,2.29,2.47,0,1011001,2.711639074,7
bullock,2.68,2.83,0.77,1011001,2.124617749,7
bullied,2.68,2.89,0,1011001,2.974710936,7
fullest,3.13,3.37,0,1011001,2.772045589,7
holland,13.74,12.53,29.23,1011001,2.787572448,7
buffing,0.39,0.36,0.77,1011002,2.585868464,7
dotting,0.39,0.36,0.77,1011002,3.254958594,7
doffing,0.39,0.42,0,1011002,2.436139735,7
tilling,0.39,0.42,0,1011002,3.163317876,7
belting,0.56,0.54,0.77,1011002,3.280702782,7
lilting,0.56,0.6,0,1011002,3.095956843,7
lulling,0.56,0.6,0,1011002,3.025693842,7
butting,0.67,0.66,0.77,1011002,3.216116074,7
ladling,0.67,0.72,0,1011002,2.877937299,7
biltong,0.78,0.84,0,1011002,2.762486074,7
tolling,0.84,0.9,0,1011002,3.302179176,7
hulking,0.95,1.02,0,1011002,3.048129463,7
bolting,1.06,1.14,0,1011002,3.066471778,7
billing,1.23,1.33,0,1011002,3.208892783,7
buttery,1.34,1.45,0,1011002,2.937224797,7
dabbing,1.45,1.57,0,1011002,2.71242315,7
lottery,1.68,1.75,0.77,1011002,3.044385221,7
balding,1.73,1.87,0,1011002,3.065910818,7
fallacy,2.4,2.47,1.54,1011002,2.60029425,7
budding,2.35,2.47,0.77,1011002,2.836594326,7
lolling,2.35,2.53,0,1011002,3.290763367,7
halting,2.57,2.71,0.77,1011002,3.111371539,7
felling,2.96,3.13,0.77,1011002,3.301281037,7
tilting,3.13,3.37,0,1011002,2.999444795,7
bedding,3.24,3.43,0.77,1011002,3.158505386,7
bidding,3.63,3.8,1.54,1011002,2.829187532,7
bobbing,4.19,4.34,2.31,1011002,2.701058167,7
betting,4.13,4.4,0.77,1011002,3.489298023,7
batting,4.97,5.3,0.77,1011002,3.290402158,7
hallway,5.98,6.45,0,1011002,2.401122298,7
kidding,6.42,6.57,4.62,1011002,2.857845183,7
folding,7.49,8.01,0.77,1011002,3.106744719,7
bathing,10.06,10.72,1.54,1011002,3.228993795,7
halfway,12.29,12.89,4.62,1011002,2.155017539,7
fitting,12.51,12.95,6.92,1011002,3.355507372,7
hitting,14.08,14.82,4.62,1011002,3.36639041,7
battery,17.6,17.17,23.08,1011002,3.011510881,7
lifting,16.09,17.29,0.77,1011002,2.960518515,7
filling,20.73,21.51,10.77,1011002,3.314723103,7
letting,29.94,31.2,13.85,1011002,3.388159452,7
killing,34.47,36.02,14.62,1011002,3.237550433,7
falling,52.07,54.04,26.92,1011002,3.298902529,7
telling,82.23,82.29,81.54,1011002,3.299983113,7
holding,96.42,102.53,18.46,1011002,3.132514466,7
talking,182.51,155.9,522.31,1011002,3.117513975,7
tidbits,0.34,0.36,0,1011010,1.875302721,7
billets,0.45,0.48,0,1011010,2.812600906,7
buffets,0.5,0.54,0,1011010,2.272622086,7
deflate,0.56,0.54,0.77,1011010,2.496185316,7
titbits,0.73,0.6,2.31,1011010,2.287025173,7
ballets,0.78,0.72,1.54,1011010,2.867259812,7
fulfils,0.73,0.78,0,1011010,2.342470773,7
taffeta,0.84,0.9,0,1011010,1.799224922,7
ballads,1.4,1.45,0.77,1011010,2.76697342,7
ballots,1.79,1.69,3.08,1011010,2.599718049,7
fillets,2.35,2.53,0,1011010,2.918431226,7
buffalo,6.82,7.35,0,1011010,1.857141575,7
tablets,8.83,9.34,2.31,1011010,2.465855294,7
kibbutz,10,10.72,0.77,1011010,1.813353523,7
bullets,11.01,11.81,0.77,1011010,2.724759966,7
lullaby,0.67,0.72,0,1011012,1.842225964,7
loftily,0.78,0.84,0,1011012,2.429079161,7
littler,0.39,0.42,0,1011100,2.901620252,7
fiddler,0.56,0.6,0,1011100,2.565005336,7
hobbles,0.61,0.66,0,1011100,2.670998789,7
kettles,0.95,1.02,0,1011100,2.818081927,7
toddler,1.68,1.69,1.54,1011100,2.530431136,7
bubbles,5.14,5.48,0.77,1011100,2.666307576,7
battles,12.46,13.07,4.62,1011100,2.875369839,7
bottles,33.52,35.24,11.54,1011100,2.847825672,7
fuddled,0.34,0.36,0,1011101,2.555516908,7
babbled,1.06,1.14,0,1011101,2.70219764,7
dabbled,1.23,1.14,2.31,1011101,2.649473599,7
bubbled,1.68,1.81,0,1011101,2.733227881,7
bathtub,1.73,1.87,0,1011101,1.999511123,7
battled,1.79,1.87,0.77,1011101,2.942290144,7
fiddled,1.9,1.93,1.54,1011101,2.615887264,7
hobbled,3.07,3.31,0,1011101,2.737919094,7
bottled,3.3,3.37,2.31,1011101,2.914745977,7
baffled,6.37,6.75,1.54,1011101,2.312842312,7
huddled,7.65,8.25,0,1011101,2.580026342,7
bellboy,0.61,0.66,0,1011102,2.13978866,7
bulldog,0.95,0.96,0.77,1011102,1.929221417,7
hilltop,1.12,1.2,0,1011102,2.436837967,7
fifthly,0.45,0.48,0,1011112,2.539873128,7
dudgeon,0.34,0.36,0,1012000,1.940061703,7
dodgers,0.5,0.54,0,1012000,2.473824836,7
ledgers,0.67,0.6,1.54,1012000,2.710481712,7
lodgers,1.23,1.08,3.08,1012000,2.54214274,7
helpers,3.97,3.73,6.92,1012000,2.798233751,7
badgers,4.41,4.76,0,1012000,2.580588304,7
babyish,0.78,0.84,0,1012001,1.885666146,7
fudging,0.5,0.48,0.77,1012002,2.711182219,7
hedging,1.01,0.78,3.85,1012002,2.875978528,7
dodging,1.68,1.75,0.77,1012002,2.657244662,7
defying,1.84,1.87,1.54,1012002,2.673250249,7
tidying,2.07,2.17,0.77,1012002,2.408493474,7
lodging,3.02,3.19,0.77,1012002,2.725562566,7
bulging,7.09,7.65,0,1012002,2.650780378,7
helping,39.33,38.92,44.62,1012002,3.026230877,7
fidgets,0.5,0.54,0,1012010,2.472956063,7
budgets,4.02,4.16,2.31,1012010,2.374532536,7
fidgety,0.5,0.54,0,1012012,2.442778504,7
dolphin,1.34,1.45,0,1012100,2.133607549,7
helpful,26.31,26.2,27.69,1012101,2.281021864,7
tapioca,0.39,0.42,0,1020000,2.036244929,7
liquors,0.5,0.48,0.77,1020000,2.099163655,7
haywire,0.56,0.54,0.77,1020000,2.135865006,7
digress,0.61,0.6,0.77,1020000,2.630000133,7
lagoons,0.89,0.9,0.77,1020000,2.249280018,7
bigness,1.06,1.14,0,1020000,2.49130211,7
dryness,1.12,1.2,0,1020000,2.153253235,7
liqueur,1.4,1.51,0,1020000,1.73143097,7
legumes,1.51,1.63,0,1020000,2.614139232,7
legions,1.68,1.81,0,1020000,2.653891351,7
depress,1.73,1.87,0,1020000,2.699891946,7
degrees,37.54,34.64,74.62,1020000,2.731352914,7
figures,88.21,87.53,96.92,1020000,2.815202468,7
topcoat,0.5,0.54,0,1020001,1.473940179,7
figment,0.67,0.72,0,1020001,2.477841893,7
dogwood,0.73,0.78,0,1020001,1.409474054,7
topical,1.12,0.9,3.85,1020001,2.620138935,7
deposed,0.95,1.02,0,1020001,2.766300204,7
bequest,1.01,1.08,0,1020001,2.545683633,7
layered,1.06,1.14,0,1020001,2.375403878,7
topmost,1.34,1.45,0,1020001,2.087687329,7
bayonet,1.56,1.69,0,1020001,1.980923598,7
tapered,1.68,1.75,0.77,1020001,2.925804733,7
topsoil,1.79,1.93,0,1020001,1.938212246,7
figured,8.77,9.4,0.77,1020001,2.882122773,7
deposit,17.43,17.17,20.77,1020001,2.316177123,7
logical,28.1,29.16,14.62,1020001,2.473251152,7
topiary,0.34,0.36,0,1020002,2.453244112,7
lapsing,0.39,0.42,0,1020002,2.823325157,7
leprosy,1.06,1.08,0.77,1020002,2.292188726,7
digests,0.45,0.48,0,1020010,2.395566432,7
topside,0.73,0.78,0,1020010,2.366335616,7
keynote,0.78,0.84,0,1020010,1.608787488,7
departs,1.01,1.02,0.77,1020010,2.603897961,7
degrade,1.12,1.08,1.54,1020010,2.528901872,7
depicts,1.23,1.2,1.54,1020010,2.667525142,7
dugouts,1.62,1.75,0,1020010,2.104491286,7
liquids,1.96,1.99,1.54,1020010,2.19409876,7
legends,3.18,3.31,1.54,1020010,2.574936739,7
boycott,7.93,8.49,0.77,1020011,1.62068523,7
dignify,0.34,0.36,0,1020012,2.321371169,7
dignity,25.08,26.51,6.92,1020012,2.677888797,7
legatee,0.39,0.42,0,1020100,2.43732893,7
deputed,0.39,0.42,0,1020101,2.846947774,7
bigoted,1.45,1.51,0.77,1020101,2.467670425,7
digital,3.74,3.67,4.62,1020101,2.573366351,7
hopeful,8.6,8.8,6.15,1020101,2.387035608,7
bigotry,1.17,1.14,1.54,1020102,2.218055773,7
legible,0.56,0.6,0,1020110,2.413438017,7
loyally,1.23,1.33,0,1020112,2.4633086,7
legally,10,9.82,12.31,1020112,2.661738121,7
loyalty,18.21,18.92,9.23,1020112,2.319042819,7
bugbear,0.34,0.3,0.77,1021000,1.949028137,7
legless,0.34,0.36,0,1021000,2.550952924,7
baptize,0.61,0.66,0,1021000,2.360502668,7
hapless,1.23,1.27,0.77,1021000,2.736157276,7
topless,1.51,1.57,0.77,1021000,2.668014524,7
deplore,2.18,1.99,4.62,1021000,2.700556446,7
baptism,2.23,2.41,0,1021000,2.425660582,7
diploma,4.02,4.1,3.08,1021000,2.137384445,7
daytime,5.31,5.48,3.08,1021000,2.058941302,7
dogfish,0.84,0.9,0,1021001,1.745611186,7
tiptoed,2.91,3.13,0,1021001,2.149203295,7
boyhood,4.36,4.58,1.54,1021001,1.791325089,7
highest,36.42,37.41,23.85,1021001,2.684360669,7
highway,15.92,17.05,1.54,1021002,2.243513922,7
deplete,0.78,0.66,2.31,1021010,2.705031567,7
keyhole,0.78,0.84,0,1021010,1.84276063,7
lighten,1.73,1.81,0.77,1021100,2.63473889,7
tighten,4.8,4.94,3.08,1021100,2.538226842,7
tighter,5.64,5.72,4.62,1021100,2.619777395,7
fighter,6.76,7.23,0.77,1021100,2.771182622,7
lighter,15.03,15.18,13.08,1021100,2.716289443,7
lighted,6.09,6.57,0,1021101,2.767171371,7
tightly,18.16,19.1,6.15,1021112,2.459439425,7
lightly,21.56,22.77,6.15,1021112,2.555951473,7
loggias,0.34,0.36,0,1022000,2.28417448,7
buggies,0.45,0.48,0,1022000,2.641383558,7
loggers,0.45,0.48,0,1022000,2.671876859,7
diggers,0.73,0.6,2.31,1022000,2.842389547,7
hoppers,0.78,0.84,0,1022000,2.8195018,7
kippers,1.01,1.08,0,1022000,2.641914229,7
daggers,1.06,1.14,0,1022000,2.64844966,7
buggers,1.62,1.75,0,1022000,2.671224944,7
beggars,2.35,2.47,0.77,1022000,2.701158483,7
hippies,4.36,4.7,0,1022000,2.74470585,7
happier,12.68,12.47,15.38,1022000,2.890442682,7
happens,76.37,68.73,173.85,1022000,2.748445098,7
foppish,0.34,0.36,0,1022001,2.469580102,7
haggard,3.58,3.8,0.77,1022001,2.343642474,7
biggest,38.72,39.16,33.08,1022001,2.649297018,7
bagging,0.34,0.36,0,1022002,2.884593527,7
bopping,0.39,0.36,0.77,1022002,2.947688449,7
buggery,0.39,0.42,0,1022002,2.627993074,7
hogging,0.39,0.42,0,1022002,2.894688655,7
lugging,0.73,0.78,0,1022002,2.759286769,7
lagging,1.01,1.02,0.77,1022002,2.874752057,7
tagging,1.01,1.08,0,1022002,2.874040797,7
lapping,1.45,1.51,0.77,1022002,3.066131116,7
topping,1.68,1.81,0,1022002,3.019522766,7
logging,2.12,2.29,0,1022002,2.855296685,7
tipping,2.18,2.29,0.77,1022002,2.795678798,7
hopping,2.51,2.59,1.54,1022002,3.047498926,7
bugging,3.35,3.43,2.31,1022002,2.85464477,7
hugging,3.35,3.61,0,1022002,2.917207375,7
dipping,3.52,3.73,0.77,1022002,2.928402,7
tugging,3.8,4.1,0,1022002,2.821643744,7
begging,7.04,7.41,2.31,1022002,3.093933093,7
tapping,8.27,8.73,2.31,1022002,3.065419857,7
digging,13.35,13.86,6.92,1022002,3.025809373,7
faggots,0.39,0.42,0,1022010,2.138166768,7
tappets,0.45,0.48,0,1022010,2.722246044,7
happily,25.25,26.08,14.62,1022012,2.752055568,7
baggage,8.49,9.1,0.77,1022020,2.408475095,7
luggage,11.23,11.81,3.85,1022020,2.283168338,7
topples,0.39,0.42,0,1022100,2.7560189,7
dappled,1.51,1.63,0,1022101,2.826664985,7
toppled,2.07,2.23,0,1022101,2.822939205,7
flounce,0.39,0.42,0,1100000,2.638064504,7
thrones,0.78,0.84,0,1100000,2.982284675,7
thrower,0.84,0.84,0.77,1100000,2.875403366,7
blesses,0.84,0.9,0,1100000,2.752644135,7
bloomer,0.95,0.96,0.77,1100000,2.496639209,7
blazers,1.34,1.14,3.85,1100000,2.27389737,7
thrives,1.4,1.45,0.77,1100000,2.98505281,7
thermos,1.45,1.51,0.77,1100000,1.946558337,7
theorem,2.07,2.05,2.31,1100000,2.387168116,7
therein,2.01,2.11,0.77,1100000,2.641624853,7
blouses,2.4,2.59,0,1100000,2.769977489,7
blossom,3.69,3.98,0,1100000,2.276005709,7
thinner,5.03,5.24,2.31,1100000,2.802383027,7
thieves,5.2,5.6,0,1100000,2.890965706,7
flavour,17.15,17.95,6.92,1100000,2.454211297,7
flowers,66.93,70.96,15.38,1100000,2.885075685,7
florist,0.56,0.6,0,1100001,2.645207261,7
floured,0.73,0.78,0,1100001,2.939116423,7
floored,0.84,0.84,0.77,1100001,2.67995345,7
bloomed,0.89,0.96,0,1100001,2.547521137,7
thrived,1.23,1.33,0,1100001,3.051973116,7
blemish,1.68,1.81,0,1100001,2.32845349,7
thereof,1.84,1.81,2.31,1100001,2.176981354,7
thinned,1.9,1.99,0.77,1100001,2.853264954,7
thermal,6.26,5.9,10.77,1100001,2.584365637,7
flannel,6.2,6.69,0,1100001,2.559953555,7
blurred,7.93,8.19,4.62,1100001,2.557480072,7
blessed,15.03,15.96,3.08,1100001,2.81956444,7
thawing,0.73,0.66,1.54,1100002,3.109286145,7
blaring,1.23,1.33,0,1100002,3.164036393,7
flexing,1.34,1.39,0.77,1100002,2.42422722,7
flowery,1.96,2.05,0.77,1100002,2.841843815,7
fluency,2.23,2.41,0,1100002,2.275490557,7
flaring,2.35,2.53,0,1100002,3.191907554,7
fleeing,4.08,4.34,0.77,1100002,2.909472763,7
blaming,4.58,4.76,2.31,1100002,3.011931133,7
flaming,5.03,5.24,2.31,1100002,3.039802294,7
blazing,8.77,9.22,3.08,1100002,2.733576397,7
flowing,14.8,14.46,19.23,1100002,3.013857048,7
blowing,17.49,18.37,6.15,1100002,2.985985887,7
thrusts,2.29,2.47,0,1100010,2.48516429,7
throats,5.47,5.72,2.31,1100010,2.662962343,7
threads,5.87,5.96,4.62,1100010,2.960290857,7
threats,15.92,17.11,0.77,1100010,2.988523553,7
throaty,0.89,0.96,0,1100012,2.632784784,7
thirsty,5.25,5.66,0,1100012,2.441389463,7
thereby,17.21,18.07,6.15,1100012,2.405731939,7
throngs,0.39,0.42,0,1100020,2.658777938,7
through,949.78,968.13,715.38,1100021,3.055123939,7
therapy,11.84,12.71,0.77,1100022,2.615582553,7
bleaker,0.39,0.42,0,1100100,2.574295625,7
blacken,0.5,0.54,0,1100100,2.697581023,7
flushes,0.61,0.6,0.77,1100100,2.66275561,7
blushes,0.67,0.72,0,1100100,2.634884449,7
bluster,0.67,0.72,0,1100100,2.67979847,7
blacker,1.06,1.08,0.77,1100100,2.779131576,7
blondes,1.12,1.2,0,1100100,2.621339231,7
floater,1.12,1.2,0,1100100,2.72963996,7
thicken,1.17,1.27,0,1100100,2.740577815,7
blender,1.23,1.33,0,1100100,2.686659035,7
blister,1.34,1.45,0,1100100,2.715934953,7
blunder,2.18,2.29,0.77,1100100,2.656227352,7
thinker,2.91,2.89,3.08,1100100,2.732620821,7
flashes,4.86,5.18,0.77,1100100,2.859377683,7
thicker,5.31,5.42,3.85,1100100,2.822128367,7
flicker,5.2,5.48,1.54,1100100,2.674134957,7
thunder,10.95,11.75,0.77,1100100,2.781134804,7
theatre,76.2,71.81,132.31,1100100,2.915349924,7
bleated,0.39,0.42,0,1100101,2.973445211,7
flailed,0.45,0.48,0,1100101,2.889218864,7
flunked,0.45,0.48,0,1100101,2.61889465,7
blooded,0.73,0.6,2.31,1100101,2.404838453,7
flouted,0.61,0.66,0,1100101,2.969529216,7
blacked,0.67,0.72,0,1100101,2.830013504,7
flecked,1.06,1.14,0,1100101,2.793453757,7
thumbed,1.17,1.27,0,1100101,2.419218637,7
blunted,1.34,1.45,0,1100101,2.878473152,7
flirted,1.45,1.57,0,1100101,2.747233224,7
flocked,1.79,1.93,0,1100101,2.759157854,7
bloated,2.51,2.71,0,1100101,2.752650727,7
blended,2.85,3.07,0,1100101,2.737540963,7
blinded,3.02,3.19,0.77,1100101,2.723723968,7
thicket,3.02,3.25,0,1100101,2.601254308,7
blasted,3.69,3.92,0.77,1100101,2.92730247,7
flanked,3.63,3.92,0,1100101,2.767591046,7
flicked,5.42,5.84,0,1100101,2.725016885,7
blinked,5.59,6.02,0,1100101,2.607638177,7
blushed,5.98,6.45,0,1100101,2.701804754,7
flooded,8.04,8.43,3.08,1100101,2.432709614,7
floated,10.06,10.54,3.85,1100101,2.780521888,7
thanked,10.5,10.96,4.62,1100101,2.922770466,7
blocked,10.45,10.96,3.85,1100101,2.731286693,7
flashed,12.4,13.19,2.31,1100101,2.926297988,7
flushed,13.35,14.4,0,1100101,2.729675915,7
blanket,17.09,17.89,6.92,1100101,2.467963898,7
thistle,1.34,1.45,0,1100110,2.667023115,7
thrills,1.4,1.51,0,1100110,2.81189608,7
blackly,0.67,0.72,0,1100112,2.686155501,7
thrifty,0.67,0.72,0,1100112,2.399559558,7
fleshly,0.84,0.9,0,1100112,2.504186202,7
bleakly,1.23,1.27,0.77,1100112,2.48131955,7
blandly,2.4,2.59,0,1100112,2.644466143,7
blankly,2.63,2.83,0,1100112,2.595861883,7
bluntly,3.63,3.73,2.31,1100112,2.667253254,7
blindly,4.25,4.52,0.77,1100112,2.512384435,7
thickly,4.64,4.88,1.54,1100112,2.729152293,7
thirdly,8.04,7.41,16.15,1100112,2.449498987,7
thumped,2.74,2.95,0,1100201,2.626259257,7
thought,718.77,715.96,754.62,1100211,3.08335516,7
flotsam,1.17,1.27,0,1101000,1.852509453,7
blitzed,1.45,1.57,0,1101001,2.222511993,7
blatant,4.25,4.46,1.54,1101001,2.758395746,7
fluting,0.34,0.36,0,1101002,2.946743716,7
flaking,1.12,1.2,0,1101002,2.992854568,7
blotchy,0.61,0.66,0,1101012,1.856655276,7
blubber,0.45,0.48,0,1101100,2.16849038,7
blotter,1.12,1.2,0,1101100,2.873182166,7
flatten,1.56,1.69,0,1101100,2.794769662,7
thither,1.68,1.75,0.77,1101100,3.118765203,7
flutter,3.58,3.86,0,1101100,2.628782638,7
flatter,4.19,4.28,3.08,1101100,2.876320215,7
bladder,5.7,5.78,4.62,1101100,2.614039056,7
fluffed,0.34,0.36,0,1101101,2.218669347,7
bluffed,0.39,0.42,0,1101101,2.190798186,7
thudded,0.73,0.78,0,1101101,2.587864039,7
flitted,1.01,1.08,0,1101101,2.866800393,7
blotted,2.12,2.23,0.77,1101101,2.924064094,7
fledged,0.67,0.6,1.54,1101201,2.525488011,7
flagons,0.34,0.36,0,1102000,2.394485821,7
flaying,0.34,0.36,0,1102002,2.967884782,7
